episode,reward,avg reward,tiles,avg tiles,epsilon
1247,310.25641025640823,96.80574655273682,111,56.14,0.05
1248,-26.923076923077726,92.86752623646778,18,54.99,0.05
1249,-16.387959866221056,93.38336194029665,24,55.15,0.05
1250,-77.84810126582258,92.94698619079634,6,55.02,0.05
1251,257.36677115986805,94.39647089585903,113,55.52,0.05
1252,394.6619217081773,98.68735240802276,138,56.71,0.05
1253,115.90909090909187,100.40199887266922,56,57.14,0.05
1254,-26.17449664429606,100.53707930305171,21,57.17,0.05
1255,109.6774193548433,101.93014979289642,64,57.63,0.05
1256,-37.716262975779316,99.4157322611778,17,56.85,0.05
1257,323.7918215613335,100.30749663063725,113,57.13,0.05
1258,-36.170212765958226,100.26552239413417,17,57.11,0.05
1259,18.773946360155016,101.17256010334975,30,57.34,0.05
1260,357.56457564575453,104.12169983571091,122,58.03,0.05
1261,258.2089552238701,106.25217648472379,95,58.63,0.05
1262,81.15942028985438,107.33287367765553,49,58.91,0.05
1263,161.99261992620404,107.02827157503074,70,58.69,0.05
1264,339.02439024388946,107.70883805811485,125,58.8,0.05
1265,473.825503355695,112.74338938796811,170,60.32,0.05
1266,337.0370370370345,112.35024624482503,117,60.09,0.05
1267,-3.6144578313253835,112.56222196726367,23,60.13,0.05
1268,145.95469255663897,112.29161016267129,75,60.03,0.05
1269,316.6666666666568,114.33609033416099,109,60.47,0.05
1270,114.545454545459,112.29714771649509,58,59.88,0.05
1271,474.32432432432114,117.6008305201779,169,61.46,0.05
1272,-84.9056603773579,112.30305596768638,3,59.8,0.05
1273,308.3333333333223,113.44521283043133,97,59.93,0.05
1274,-25.79505300353436,113.53879813657348,20,59.95,0.05
1275,281.4432989690722,115.82906755749093,110,60.65,0.05
1276,44.44444444444747,116.70747426608635,38,60.86,0.05
1277,-35.37414965986444,116.76201679315635,18,60.86,0.05
1278,-30.000000000000778,116.86991152999846,20,60.89,0.05
1279,13.268608414239113,117.34325695480018,34,61.06,0.05
1280,114.98371335505371,116.4482222934789,65,60.77,0.05
1281,126.92307692308157,116.58185984237076,58,60.74,0.05
1282,129.68197879858894,114.94366157981516,62,60.28,0.05
1283,-45.161290322581394,114.90198656478813,16,60.26,0.05
1284,387.9999999999984,116.984367517169,121,60.54,0.05
1285,451.1551155115443,121.08873304354192,166,61.74,0.05
1286,130.51948051948534,121.01461750390916,70,61.76,0.05
1287,-44.02985074626925,118.6606499316982,14,61.1,0.05
1288,425.2525252525194,119.97935165481165,155,61.59,0.05
1289,242.20532319391702,122.21897245431838,89,62.14,0.05
1290,113.8157894736882,123.71656095403746,64,62.62,0.05
1291,53.061224489797226,124.49810952852346,43,62.86,0.05
1292,234.44816053511954,127.12341305168287,99,63.65,0.05
1293,362.63345195728994,131.05488352291744,129,64.73,0.05
1294,231.18971061093058,133.61335597149247,102,65.54,0.05
1295,425.17985611509823,135.53182119931012,145,65.96,0.05
1296,384.2105263157838,139.81142646246795,137,67.16,0.05
1297,-29.32862190812801,139.7127711158699,19,67.12,0.05
1298,149.14675767918547,141.4117858624731,72,67.64,0.05
1299,-73.06397306397314,139.46740567381804,7,67.14,0.05
1300,135.08771929824613,137.1297582766366,66,66.38,0.05
1301,130.76923076923433,138.83684998372834,65,66.84,0.05
1302,-14.8936170212768,137.84289536333105,23,66.58,0.05
1303,-49.526813880126966,137.53765837717773,14,66.47,0.05
1304,-18.674698795181463,136.04850589094409,26,66.07,0.05
1305,-35.48387096774272,134.25921025242766,21,65.64,0.05
1306,133.4494773519211,135.95676235078767,66,66.11,0.05
1307,268.0781758957693,137.55552518230053,112,66.58,0.05
1308,262.26415094339166,140.8741126376804,95,67.45,0.05
1309,-32.90734824281225,139.91637466013825,20,67.16,0.05
1310,517.363344051439,141.8739802260882,191,67.87,0.05
1311,257.9335793357859,143.66543723156724,95,68.25,0.05
1312,135.91549295775138,144.01045788552634,66,68.35,0.05
1313,88.0877742946705,143.60759860425154,59,68.29,0.05
1314,469.93006993006287,148.50955711086115,161,69.67,0.05
1315,174.5762711864454,150.14007818703783,80,70.18,0.05
1316,45.90747330961191,148.20629577727692,40,69.64,0.05
1317,-10.299003322259692,145.16713553128832,26,68.8,0.05
1318,-16.666666666667464,145.5916638331751,22,68.91,0.05
1319,-28.327645051195294,144.45408274690152,20,68.56,0.05
1320,18.69436201780522,144.92160190664794,39,68.76,0.05
1321,419.16376306619304,148.82536074943107,148,69.93,0.05
1322,211.9777158774418,149.19252466778735,111,70.28,0.05
1323,469.81132075470816,153.0692093039058,150,71.29,0.05
1324,162.1951219512206,150.40876849684003,85,70.56,0.05
1325,240.69400630914714,152.51433869691778,105,71.24,0.05
1326,443.6241610738221,155.31900136028756,161,72.11,0.05
1327,232.22591362126758,157.7382504630554,98,72.83,0.05
1328,-33.82352941176544,157.22980240298025,17,72.68,0.05
1329,83.82352941176924,157.75706208734184,49,72.75,0.05
1330,513.1386861313823,158.3328933931002,167,72.89,0.05
1331,-41.5384615384622,158.49925782714524,18,72.97,0.05
1332,-21.933085501859384,157.80732423240056,20,72.75,0.05
1333,241.53846153846462,160.1631061987786,110,73.54,0.05
1334,313.79310344826877,163.1497214437876,119,74.39,0.05
1335,-61.03896103896179,162.74725262547722,11,74.27,0.05
1336,398.41269841269406,162.05468788028097,156,74.33,0.05
1337,554.9019607843042,166.33955654472774,166,75.28,0.05
1338,298.02631578946637,167.68283340125254,119,75.71,0.05
1339,274.17218543045595,170.28902412002594,112,76.53,0.05
1340,98.1707317073207,169.3663196723932,62,76.37,0.05
1341,320.8754208754216,169.92488376707897,124,76.66,0.05
1342,324.9084249084161,170.12816648944556,115,76.76,0.05
1343,336.8600682593744,173.85619777702155,127,77.86,0.05
1344,257.3770491803194,174.5331428719993,107,78.21,0.05
1345,-10.958904109589753,170.24440073644092,24,76.87,0.05
1346,494.306049822057,175.60125433810978,166,78.37,0.05
1347,154.6125461254657,174.04481569680036,67,77.93,0.05
1348,526.3345195729423,179.5773916617606,175,79.5,0.05
1349,43.884892086334006,180.1801201812861,39,79.65,0.05
1350,-37.50000000000075,180.58360119394433,19,79.78,0.05
1351,82.45614035088158,178.83449488585444,51,79.16,0.05
1352,-18.566775244300484,174.70220791632968,24,78.02,0.05
1353,24.590592334498098,173.78902293058374,57,78.03,0.05
1354,125.80645161290735,175.30883241315578,62,78.44,0.05
1355,347.5524475524418,177.6875826951318,126,79.06,0.05
1356,452.08333333332496,182.58557865822283,157,80.46,0.05
1357,90.18404907975867,180.24950093340706,61,79.94,0.05
1358,361.5384615384584,184.2265876764512,137,81.14,0.05
1359,107.27272727273146,185.11157548557696,56,81.4,0.05
1360,93.14641744548754,182.4673939035743,61,80.79,0.05
1361,369.7508896797115,183.58281324813274,131,81.15,0.05
1362,328.0303030302982,186.05152207553715,112,81.78,0.05
1363,-33.593750000000796,184.09565837627514,16,81.24,0.05
1364,-18.08873720136592,180.52452710182254,23,80.22,0.05
1365,154.9668874172233,177.33594094243784,76,79.28,0.05
1366,531.5789473684123,179.2813600457516,167,79.78,0.05
1367,574.1573033707759,185.0590776577726,179,81.34,0.05
1368,245.1612903225732,186.05114363543197,106,81.65,0.05
1369,198.7421383647847,184.87189835241327,93,81.49,0.05
1370,243.23432343234447,186.15878704128212,103,81.94,0.05
1371,432.646048109962,185.74200427913848,154,81.79,0.05
1372,-41.39194139194214,186.17714146899266,15,81.91,0.05
1373,48.550724637679885,183.5793153820362,40,81.34,0.05
1374,42.857142857144794,184.26583734064306,43,81.57,0.05
1375,162.34567901235,183.07486114107581,84,81.31,0.05
1376,358.95522388058504,186.21996893543718,122,82.15,0.05
1377,-76.27118644067787,185.81099856762907,6,82.03,0.05
1378,-32.65993265993332,185.78439924102975,19,82.02,0.05
1379,184.3137254901981,187.49485041178937,85,82.53,0.05
1380,85.65400843882352,187.2015533626271,43,82.31,0.05
1381,307.8014184397032,189.0103367777933,114,82.87,0.05
1382,593.2270916334588,193.64578790614195,173,83.98,0.05
1383,96.55172413793242,195.0629180507471,56,84.38,0.05
1384,287.7551020408082,194.06046907115515,111,84.28,0.05
1385,288.67924528301853,192.4357103688699,101,83.63,0.05
1386,278.04878048780444,193.9110033685531,123,84.16,0.05
1387,-29.629629629630383,194.0550055797195,18,84.2,0.05
1388,140.87591240876387,191.2112394512819,65,83.3,0.05
1389,203.4055727554218,190.82324194689696,97,83.38,0.05
1390,319.35483870966607,192.87863243925676,116,83.9,0.05
1391,-3.6144578313258524,192.31187561604554,31,83.78,0.05
1392,-38.775510204082416,189.57963890865355,17,82.96,0.05
1393,275.81699346404616,188.71147432372112,113,82.8,0.05
1394,40.89347079038072,186.80851192551555,40,82.18,0.05
1395,428.8461538461471,186.84517490282607,164,82.37,0.05
1396,171.4776632302447,184.71784627197067,78,81.78,0.05
1397,206.2500000000012,187.07363249105197,97,82.56,0.05
1398,64.33566433566916,186.22552155761682,45,82.29,0.05
1399,242.1052631578918,189.37721391983544,103,83.25,0.05
1400,338.4615384615317,191.41095211146828,113,83.72,0.05
1401,138.2550335570518,191.48581013934646,70,83.77,0.05
1402,169.11314984710017,193.32587780803027,87,84.41,0.05
1403,347.8114478114421,197.29926042494597,132,85.59,0.05
1404,242.94871794871952,199.91549459238493,106,86.39,0.05
1405,66.08996539792804,200.93123295604164,47,86.65,0.05
1406,-36.39575971731528,199.23278058534933,17,86.16,0.05
1407,165.45454545455001,198.20654428093715,72,85.76,0.05
1408,302.55591054312106,198.6094618769344,125,86.06,0.05
1409,32.29571984436052,199.26149255780615,33,86.19,0.05
1410,207.14285714286214,196.15928768872038,85,85.13,0.05
1411,508.3650190113999,198.6636020854765,159,85.77,0.05
1412,485.616438356153,202.16061153946052,170,86.81,0.05
1413,40.06514657980763,201.68038526231186,42,86.64,0.05
1414,326.47058823528533,200.24579044536412,115,86.18,0.05
1415,274.17218543046727,201.2417495878043,112,86.5,0.05
1416,6.122448979592631,200.84389934450414,25,86.35,0.05
1417,38.7900355871916,201.33478973359865,37,86.46,0.05
1418,348.17073170731305,204.98316371733847,146,87.7,0.05
1419,270.4918032786858,207.97135820063727,111,88.61,0.05
1420,116.46341463415087,208.94904872680075,69,88.91,0.05
1421,391.69435215945583,208.67435461773334,147,88.9,0.05
1422,79.05405405405853,207.34511799949948,52,88.31,0.05
1423,225.0883392226176,204.89788818417858,91,87.72,0.05
1424,263.6363636363601,205.91230060103,106,87.93,0.05
1425,75.67567567567997,204.26211729469532,51,87.39,0.05
1426,339.84962406014114,203.22437192455854,116,86.94,0.05
1427,99.99999999999977,201.90211278834587,54,86.5,0.05
1428,388.63636363635965,206.12671171882712,128,87.61,0.05
1429,-44.07894736842184,204.84768695102517,14,87.26,0.05
1430,-23.31288343558357,199.48317125535553,24,85.83,0.05
1431,23.839009287926203,200.13694596361944,39,86.04,0.05
1432,531.3868613138593,205.67014543177658,172,87.56,0.05
1433,270.2531645569582,205.95729246196152,116,87.62,0.05
1434,166.6666666666711,204.48602809414555,71,87.14,0.05
1435,36.00000000000303,205.45641770453523,32,87.35,0.05
1436,324.90842490841726,204.72137496949247,114,86.93,0.05
1437,410.3448275861998,203.27580363751142,147,86.74,0.05
1438,350.9090909090817,203.80463138870758,123,86.78,0.05
1439,494.4055944055869,206.00696547845888,169,87.35,0.05
1440,507.5085324231958,210.10034348561763,177,88.5,0.05
1441,122.59136212625071,208.11750289812593,66,87.92,0.05
1442,552.6315789473585,210.39473443851537,185,88.62,0.05
1443,244.20289855071462,209.46816274142873,94,88.29,0.05
1444,-16.334661354582327,206.73104563607973,20,87.42,0.05
1445,501.4492753623102,211.8551274307987,165,88.83,0.05
1446,-25.093632958802242,206.66113060299008,18,87.35,0.05
1447,572.5352112675971,210.8403572544114,189,88.57,0.05
1448,298.73417721518615,208.56435383083385,124,88.06,0.05
1449,503.5714285714189,213.1612191956847,168,89.35,0.05
1450,306.55737704917533,216.6017929661765,121,90.37,0.05
1451,443.85964912279917,220.21582805389568,154,91.4,0.05
1452,-77.77777777777763,219.62371802856092,6,91.22,0.05
1453,521.5277777777671,224.59308988299358,177,92.42,0.05
1454,422.05882352939943,227.55561360215847,141,93.21,0.05
1455,232.23684210526034,226.40245754768668,100,92.95,0.05
1456,290.4109589041106,224.78573380339455,112,92.5,0.05
1457,541.6938110749069,229.30083142334604,196,93.85,0.05
1458,304.25531914892616,228.72799999945073,113,93.61,0.05
1459,55.844155844159744,228.213714285165,45,93.5,0.05
1460,309.8360655737622,230.3806107664478,123,94.12,0.05
1461,230.9859154929628,228.99296102458027,93,93.74,0.05
1462,359.9999999999935,229.31265799427717,137,93.99,0.05
1463,290.4761904761827,232.55335739903904,122,95.05,0.05
1464,-37.313432835821644,232.36111044269444,20,95.02,0.05
1465,427.67527675275795,235.0881943360498,142,95.68,0.05
1466,-39.759036144579056,229.37481450091994,19,94.2,0.05
1467,305.1446945337519,226.68468841254966,125,93.66,0.05
1468,213.5888501742167,226.36896401106608,89,93.49,0.05
1469,-2.2082018927446176,224.35946060849082,30,92.86,0.05
1470,148.09160305344025,223.40803340470174,64,92.47,0.05
1471,205.13595166163634,221.1329324402185,100,91.93,0.05
1472,173.64864864865362,223.28333834062448,80,92.58,0.05
1473,514.5454545454451,227.9432856397021,168,93.86,0.05
1474,520.5673758865148,232.72038796999584,173,95.16,0.05
1475,581.0035842293833,236.90696702216619,189,96.21,0.05
1476,243.04207119741045,235.7478354953344,104,96.03,0.05
1477,150.00000000000034,238.01054735974122,71,96.68,0.05
1478,574.5098039215609,244.08224472555617,171,98.2,0.05
1479,391.22807017543397,246.15138817240856,138,98.73,0.05
1480,505.3511705685529,250.34835979370575,180,100.1,0.05
1481,72.18543046358039,247.9921999139446,51,99.47,0.05
1482,375.72815533979906,245.817210551008,146,99.2,0.05
1483,-23.636363636364397,244.615329673265,20,98.84,0.05
1484,495.99999999998704,246.69777865285675,148,99.21,0.05
1485,186.62420382166056,245.67722823824317,88,99.08,0.05
1486,131.0030395136826,244.20677082850193,75,98.6,0.05
1487,144.75524475524952,245.9506195723507,69,99.11,0.05
1488,-36.90851735015847,244.1727752747615,19,98.65,0.05
1489,162.13592233010144,243.7600787705083,80,98.48,0.05
1490,154.29553264605275,242.10948570987222,73,98.05,0.05
1491,386.30136986300784,246.00864398681554,140,99.14,0.05
1492,175.5102040816336,248.15150112967274,80,99.77,0.05
1493,351.2987012986964,248.90631820801923,138,100.02,0.05
1494,-32.885906040269234,248.16852443971274,19,99.81,0.05
1495,170.75812274368687,245.5876441286881,72,98.89,0.05
1496,316.9381107491848,247.0422486038775,127,99.38,0.05
1497,-29.260450160772447,244.68714410226977,21,98.62,0.05
1498,444.8028673835061,248.49181613274817,151,99.68,0.05
1499,-32.58426966292207,245.74492080454004,17,98.82,0.05
1500,109.67741935484315,243.45707961347318,64,98.33,0.05
1501,453.51681957185997,246.60969747362122,179,99.42,0.05
1502,442.43542435423416,249.34292021869257,146,100.01,0.05
1503,33.09352517985877,246.19574099237673,36,99.05,0.05
1504,238.76221498371277,246.15387596272663,103,99.02,0.05
1505,177.19298245614414,247.26490613330876,78,99.33,0.05
1506,358.4980237154037,251.21384396763602,114,100.3,0.05
1507,459.99999999999125,254.15929851309045,167,101.25,0.05
1508,586.6197183098511,256.9999365907577,194,101.94,0.05
1509,367.6806083650066,260.35378547596423,122,102.83,0.05
1510,421.1726384364765,262.49408328890036,159,103.57,0.05
1511,-29.05405405405482,257.1198925582458,20,102.18,0.05
1512,306.8965517241239,255.3326936919255,117,101.65,0.05
1513,21.107266435985785,255.14311489048725,34,101.57,0.05
1514,252.54237288134814,254.4038327369479,101,101.43,0.05
1515,194.77611940298954,253.6098720766731,78,101.09,0.05
1516,432.1428571428437,257.8700761583056,148,102.32,0.05
1517,439.9239543726124,261.8814153461598,141,103.36,0.05
1518,120.64056939502188,259.6061137230369,61,102.51,0.05
1519,-67.62589928057602,256.22493669744426,8,101.48,0.05
1520,493.16770186334423,259.99197956973626,190,102.69,0.05
1521,-27.08333333333402,255.80420271480835,20,101.42,0.05
1522,320.66420664205503,258.22030424068834,112,102.02,0.05
1523,276.7123287671146,258.73654413613326,109,102.2,0.05
1524,144.04761904762083,257.54065669024584,80,101.94,0.05
1525,192.85714285714784,258.7124713620605,81,102.24,0.05
1526,301.84049079754743,258.33238002943466,130,102.38,0.05
1527,273.584905660369,260.06822908603834,98,102.82,0.05
1528,209.09090909091293,258.2727745405839,84,102.38,0.05
1529,480.0711743772141,263.51427575804024,162,103.86,0.05
1530,214.1025641025683,265.88843023342173,97,104.59,0.05
1531,475.8513931888456,270.40855407243095,185,106.05,0.05
1532,379.72972972972633,268.8919827565896,140,105.73,0.05
1533,-50.31055900621193,265.6863455209579,15,104.72,0.05
1534,76.70682730924196,264.7867471273836,43,104.44,0.05
1535,264.9122807017405,267.07586993440094,103,105.15,0.05
1536,-54.248366013072676,263.28430202518604,13,104.14,0.05
1537,208.27067669173323,261.2635605162414,81,103.48,0.05
1538,-17.721518987342517,257.5772544172771,24,102.49,0.05
1539,285.6209150326702,255.48940762354795,117,101.97,0.05
1540,371.5719063545147,254.1300413628611,140,101.6,0.05
1541,100.00000000000489,253.90412774159867,54,101.48,0.05
1542,537.3239436619612,253.7510513887447,180,101.43,0.05
1543,554.6546546546437,256.8555689497841,217,102.66,0.05
1544,437.1024734982275,261.3899402983121,151,103.97,0.05
1545,248.64864864864836,258.8619340311755,128,103.6,0.05
1546,291.941391941387,262.0322842801774,106,104.48,0.05
1547,108.17843866171486,257.38871655411856,55,103.14,0.05
1548,523.0769230769157,259.63214401273586,160,103.5,0.05
1549,361.30030959751974,258.20943282299686,147,103.29,0.05
1550,-45.5128205128212,254.6887308473769,16,102.24,0.05
1551,34.48275862069201,250.59496194235584,38,101.08,0.05
1552,520.6896551724055,256.5796362718577,161,102.63,0.05
1553,364.1833810888214,255.00619230496824,161,102.47,0.05
1554,241.85303514376153,253.20413442111186,106,102.12,0.05
1555,-33.774834437086895,250.54401765568838,19,101.31,0.05
1556,465.0684931506791,252.290592998154,164,101.83,0.05
1557,244.0514469453347,249.31416935685832,106,100.93,0.05
1558,527.1777003484215,251.54339316885324,179,101.59,0.05
1559,430.035335689041,255.28530496730207,149,102.63,0.05
1560,398.2578397212509,256.1695227087769,141,102.81,0.05
1561,488.2352941176409,258.74201649502373,169,103.57,0.05
1562,364.1638225255857,258.7836547202796,134,103.54,0.05
1563,150.87108013937745,257.3876036169116,71,103.03,0.05
1564,78.57142857143339,258.5464522309842,44,103.27,0.05
1565,71.23287671233312,254.98202823057997,49,102.34,0.05
1566,442.955326460474,259.8091718566305,157,103.72,0.05
1567,-37.88819875776469,256.3788429237153,16,102.63,0.05
1568,238.92617449664002,256.6322161669395,99,102.73,0.05
1569,115.38461538461999,257.8081443397132,54,102.97,0.05
1570,329.0030211480297,259.61725852065905,141,103.74,0.05
1571,47.23926380368415,258.0382916420795,47,103.21,0.05
1572,358.19397993310264,259.88374495492405,136,103.77,0.05
1573,495.15570934255203,259.6898475028951,171,103.8,0.05
1574,253.33333333333056,257.01750707736323,105,103.12,0.05
